Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,purchase_cadence_days,est_annual_orders,est_annual_value,tenure_orders,is_high_tenure,lifetime_value_proxy,promo_dependency_score,is_promo_dependent,is_organic_high_value,satisfaction_score,is_at_risk_dissatisfied,customer_value_score,value_tier,category_role
942,39,Male,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,True,2-Day Shipping,True,True,38,PayPal,Every 3 Months,90,4.055555555555555,141.94,38,True,1365,3,True,False,4.5,False,49.0,Silver,Retention Category
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,True,Express,True,True,38,PayPal,Bi-Weekly,14,26.071428571428573,2372.5,38,True,3549,3,True,False,3.2,False,72.0,Gold,Entry-Point Category
944,32,Male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,True,Next Day Air,True,True,13,Venmo,Fortnightly,14,26.071428571428573,1642.5,13,False,882,3,True,False,3.8,False,55.3,Gold,Retention Category
945,54,Male,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,True,Express,True,True,39,Cash,Bi-Weekly,14,26.071428571428573,2528.93,39,True,3880,3,True,False,4.8,False,86.8,Platinum,Retention Category
946,38,Male,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,True,Store Pickup,True,True,8,Venmo,Every 3 Months,90,4.055555555555555,154.11,8,False,342,3,True,False,4.1,False,28.6,Bronze,Entry-Point Category
947,46,Male,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,True,Next Day Air,True,True,4,PayPal,Quarterly,90,4.055555555555555,97.33,4,False,120,3,True,False,2.8,False,12.5,Bronze,Entry-Point Category
948,57,Male,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,True,Store Pickup,True,True,6,Cash,Every 3 Months,90,4.055555555555555,129.78,6,False,224,3,True,False,3.9,False,24.5,Bronze,Entry-Point Category
949,49,Male,Hat,Accessories,90,Alabama,L,Olive,Summer,4.9,True,Express,True,True,11,Venmo,Every 3 Months,90,4.055555555555555,365.0,11,False,1080,3,True,False,4.9,False,46.4,Silver,Retention Category
950,33,Male,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,True,Standard,True,True,49,Venmo,Monthly,30,12.166666666666666,438.0,49,True,1800,3,True,False,3.4,False,59.8,Gold,Entry-Point Category
951,54,Male,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4.1,True,Free Shipping,True,True,30,PayPal,Quarterly,90,4.055555555555555,150.06,30,False,1147,3,True,False,4.1,False,41.4,Silver,Retention Category
952,47,Male,Dress,Clothing,51,Alaska,M,Cyan,Summer,2.9,True,Express,True,True,34,Bank Transfer,Monthly,30,12.166666666666666,620.5,34,False,1785,3,True,False,2.9,False,49.1,Silver,Entry-Point Category
953,36,Male,Hat,Accessories,71,Idaho,S,Red,Fall,3.1,True,2-Day Shipping,True,True,28,PayPal,Monthly,30,12.166666666666666,863.83,28,False,2059,3,True,False,3.1,False,50.7,Silver,Retention Category
954,68,Male,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,3.6,True,2-Day Shipping,True,True,36,Venmo,Quarterly,90,4.055555555555555,202.78,36,False,1850,3,True,False,3.6,False,43.1,Silver,Retention Category
955,60,Male,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,3.5,True,Standard,True,True,18,Credit Card,Every 3 Months,90,4.055555555555555,300.11,18,False,1406,3,True,False,3.5,False,35.9,Silver,Retention Category
956,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,True,Free Shipping,True,True,4,PayPal,Monthly,30,12.166666666666666,912.5,4,False,375,3,True,False,3.4,False,39.2,Silver,Entry-Point Category
957,29,Male,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,2.9,True,2-Day Shipping,True,True,42,Debit Card,Quarterly,90,4.055555555555555,401.5,42,True,4257,3,True,False,2.9,False,51.0,Silver,Entry-Point Category
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,True,Store Pickup,True,True,11,Cash,Quarterly,90,4.055555555555555,93.28,11,False,276,3,True,False,4.7,False,31.2,Silver,Retention Category
959,70,Male,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,True,Free Shipping,True,True,31,Credit Card,Bi-Weekly,14,26.071428571428573,1381.79,31,False,1696,3,True,False,4.4,False,69.3,Gold,Entry-Point Category
960,36,Male,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,True,Standard,True,True,12,Cash,Fortnightly,14,26.071428571428573,2581.07,12,False,1287,3,True,False,2.6,False,53.3,Silver,Entry-Point Category
961,18,Male,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,True,Standard,True,True,20,Venmo,Quarterly,90,4.055555555555555,194.67,20,False,1008,3,True,False,4.4,False,39.7,Silver,Retention Category
962,62,Male,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,True,Next Day Air,True,True,37,Debit Card,Quarterly,90,4.055555555555555,292.0,37,False,2736,3,True,False,3.7,False,48.6,Silver,Entry-Point Category
963,29,Male,Sunglasses,Accessories,64,Michigan,L,Green,Spring,4.4,True,Standard,True,True,26,Debit Card,Fortnightly,14,26.071428571428573,1668.57,26,False,1728,3,True,False,4.4,False,68.5,Gold,Retention Category
964,21,Male,Boots,Footwear,63,South Carolina,L,Green,Spring,2.5,True,2-Day Shipping,True,True,14,Credit Card,Weekly,7,52.142857142857146,3285.0,14,False,945,3,True,False,2.5,True,55.4,Gold,Entry-Point Category
965,42,Male,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,True,Next Day Air,True,True,12,Venmo,Bi-Weekly,14,26.071428571428573,1329.64,12,False,663,3,True,False,2.6,False,42.8,Silver,Entry-Point Category
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5.0,True,Store Pickup,True,True,10,Credit Card,Annually,365,1.0,55.0,10,False,605,3,True,False,5.0,False,28.8,Bronze,Entry-Point Category
967,58,Male,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,True,Express,True,True,19,Cash,Annually,365,1.0,55.0,19,False,1100,3,True,False,4.9,False,33.6,Silver,Entry-Point Category
968,27,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,True,Store Pickup,True,True,4,Cash,Weekly,7,52.142857142857146,1355.71,4,False,130,3,True,False,3.7,False,47.0,Silver,Entry-Point Category
969,57,Male,Shorts,Clothing,67,North Carolina,L,Gray,Summer,3.1,True,Next Day Air,True,True,48,Bank Transfer,Quarterly,90,4.055555555555555,271.72,48,True,3283,3,True,False,3.1,False,49.4,Silver,Entry-Point Category
970,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,True,Express,True,True,37,PayPal,Monthly,30,12.166666666666666,377.17,37,False,1178,3,True,False,3.2,False,49.0,Silver,Entry-Point Category
971,45,Male,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,True,Free Shipping,True,True,4,Cash,Monthly,30,12.166666666666666,803.0,4,False,330,3,True,False,4.4,False,45.9,Silver,Entry-Point Category
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,True,Next Day Air,True,True,15,Credit Card,Weekly,7,52.142857142857146,3493.57,15,False,1072,3,True,False,4.3,False,70.7,Gold,Retention Category
973,61,Male,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3.0,True,Standard,True,True,33,Credit Card,Weekly,7,52.142857142857146,3180.71,33,False,2074,3,True,False,3.0,False,70.5,Gold,Entry-Point Category
974,60,Male,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,True,2-Day Shipping,True,True,30,Bank Transfer,Quarterly,90,4.055555555555555,304.17,30,False,2325,3,True,False,3.5,False,43.5,Silver,Entry-Point Category
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,True,2-Day Shipping,True,True,23,Bank Transfer,Monthly,30,12.166666666666666,1095.0,23,False,2160,3,True,False,3.6,False,54.7,Silver,Entry-Point Category
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,True,2-Day Shipping,True,True,2,Bank Transfer,Weekly,7,52.142857142857146,2085.71,2,False,120,3,True,False,3.8,False,52.5,Silver,Entry-Point Category
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,True,Express,True,True,50,Credit Card,Every 3 Months,90,4.055555555555555,365.0,50,True,4590,3,True,False,3.6,False,59.3,Gold,Entry-Point Category
978,20,Male,Belt,Accessories,20,Washington,M,Black,Spring,4.6,True,Express,True,True,34,Cash,Bi-Weekly,14,26.071428571428573,521.43,34,False,700,3,True,False,4.6,False,61.5,Gold,Retention Category
979,56,Male,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,True,Standard,True,True,33,Credit Card,Weekly,7,52.142857142857146,2085.71,33,False,1360,3,True,False,2.5,True,61.2,Gold,Retention Category
980,64,Male,Hat,Accessories,33,New Hampshire,S,Brown,Fall,3.5,True,Store Pickup,True,True,34,Debit Card,Monthly,30,12.166666666666666,401.5,34,False,1155,3,True,False,3.5,False,51.3,Silver,Retention Category
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4.0,True,Free Shipping,True,True,39,PayPal,Every 3 Months,90,4.055555555555555,397.44,39,True,3920,3,True,False,4.0,False,57.9,Gold,Entry-Point Category
982,27,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,True,Next Day Air,True,True,47,Credit Card,Quarterly,90,4.055555555555555,170.33,47,True,2016,3,True,False,3.5,False,47.7,Silver,Retention Category
983,35,Male,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,True,Standard,True,True,37,PayPal,Monthly,30,12.166666666666666,754.33,37,False,2356,3,True,False,3.2,False,55.1,Gold,Entry-Point Category
984,24,Male,Hat,Accessories,45,New Mexico,L,Indigo,Winter,3.5,True,Free Shipping,True,True,40,Venmo,Bi-Weekly,14,26.071428571428573,1173.21,40,True,1845,3,True,False,3.5,False,65.4,Gold,Retention Category
985,26,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,True,Free Shipping,True,True,8,Credit Card,Bi-Weekly,14,26.071428571428573,2033.57,8,False,702,3,True,False,3.4,False,52.7,Silver,Entry-Point Category
986,32,Male,Handbag,Accessories,80,West Virginia,M,Gray,Fall,5.0,True,Express,True,True,12,Bank Transfer,Annually,365,1.0,80.0,12,False,1040,3,True,False,5.0,False,32.1,Silver,Retention Category
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,True,Store Pickup,True,True,36,Bank Transfer,Monthly,30,12.166666666666666,1168.0,36,False,3552,3,True,False,4.5,False,71.0,Gold,Retention Category
988,62,Male,Handbag,Accessories,47,West Virginia,M,Charcoal,Summer,2.8,True,Express,True,True,48,PayPal,Weekly,7,52.142857142857146,2450.71,48,True,2303,3,True,False,2.8,False,75.4,Gold,Retention Category
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,True,2-Day Shipping,True,True,47,PayPal,Fortnightly,14,26.071428571428573,2190.0,47,True,4032,3,True,False,4.9,False,89.3,Platinum,Entry-Point Category
990,70,Male,Shoes,Footwear,31,Texas,M,Beige,Spring,3.1,True,Store Pickup,True,True,2,Bank Transfer,Monthly,30,12.166666666666666,377.17,2,False,93,3,True,False,3.1,False,27.1,Bronze,Entry-Point Category
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,True,Store Pickup,True,True,24,Cash,Weekly,7,52.142857142857146,3285.0,24,False,1575,3,True,False,4.8,False,79.7,Gold,Retention Category
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,True,Standard,True,True,40,Bank Transfer,Bi-Weekly,14,26.071428571428573,2528.93,40,True,3977,3,True,False,2.7,False,70.5,Gold,Entry-Point Category
993,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,True,Express,True,True,50,Debit Card,Weekly,7,52.142857142857146,5162.14,50,True,5049,3,True,False,4.6,False,96.5,Platinum,Entry-Point Category
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,True,Store Pickup,True,True,25,Cash,Weekly,7,52.142857142857146,4692.86,25,False,2340,3,True,False,4.4,False,79.3,Gold,Entry-Point Category
995,53,Male,Shoes,Footwear,68,New York,L,Violet,Fall,3.2,True,Express,True,True,20,Debit Card,Monthly,30,12.166666666666666,827.33,20,False,1428,3,True,False,3.2,False,45.9,Silver,Entry-Point Category
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3.0,True,2-Day Shipping,True,True,10,Venmo,Weekly,7,52.142857142857146,4171.43,10,False,880,3,True,False,3.0,False,57.9,Gold,Retention Category
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,True,Standard,True,True,32,Bank Transfer,Quarterly,90,4.055555555555555,369.06,32,False,3003,3,True,False,4.9,False,59.5,Gold,Entry-Point Category
998,64,Male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,True,Express,True,True,31,Cash,Fortnightly,14,26.071428571428573,782.14,31,False,960,3,True,False,3.6,False,55.4,Gold,Entry-Point Category
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,True,Next Day Air,True,True,48,Bank Transfer,Bi-Weekly,14,26.071428571428573,2346.43,48,True,4410,3,True,False,3.8,False,82.5,Platinum,Entry-Point Category
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,True,Standard,True,True,23,Debit Card,Monthly,30,12.166666666666666,340.67,23,False,672,3,True,False,2.9,False,36.3,Silver,Entry-Point Category
1001,43,Male,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,True,Express,True,True,1,Bank Transfer,Bi-Weekly,14,26.071428571428573,1199.29,1,False,92,3,True,False,3.9,False,45.4,Silver,Entry-Point Category
1002,61,Male,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,True,Standard,True,True,4,Debit Card,Fortnightly,14,26.071428571428573,1564.29,4,False,300,3,True,False,3.6,False,47.9,Silver,Entry-Point Category
1003,55,Male,Shoes,Footwear,59,North Dakota,M,White,Spring,3.5,True,Store Pickup,True,True,3,Bank Transfer,Bi-Weekly,14,26.071428571428573,1538.21,3,False,236,3,True,False,3.5,False,46.3,Silver,Entry-Point Category
1004,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4.0,True,Store Pickup,True,True,3,Cash,Bi-Weekly,14,26.071428571428573,1772.86,3,False,272,3,True,False,4.0,False,52.4,Silver,Retention Category
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,True,2-Day Shipping,True,True,44,Cash,Annually,365,1.0,79.0,44,True,3555,3,True,False,4.8,False,49.8,Silver,Retention Category
1006,43,Male,Backpack,Accessories,94,New York,M,Gold,Winter,3.9,True,Store Pickup,True,True,5,Debit Card,Bi-Weekly,14,26.071428571428573,2450.71,5,False,564,3,True,False,3.9,False,58.7,Gold,Retention Category
1007,21,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,True,Next Day Air,True,True,50,Venmo,Quarterly,90,4.055555555555555,336.61,50,True,4233,3,True,False,4.5,False,65.3,Gold,Entry-Point Category
1008,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,True,Standard,True,True,2,Credit Card,Annually,365,1.0,62.0,2,False,186,3,True,False,4.8,False,23.3,Bronze,Retention Category
1009,41,Male,Scarf,Accessories,85,New Mexico,M,Pink,Spring,2.6,True,Store Pickup,True,True,29,PayPal,Annually,365,1.0,85.0,29,False,2550,3,True,False,2.6,False,23.9,Bronze,Retention Category
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,3.1,True,Express,True,True,11,Venmo,Annually,365,1.0,30.0,11,False,360,3,True,False,3.1,False,12.0,Bronze,Entry-Point Category
1011,54,Male,Jeans,Clothing,24,South Dakota,XL,Gray,Spring,4.7,True,2-Day Shipping,True,True,37,Credit Card,Fortnightly,14,26.071428571428573,625.71,37,False,912,3,True,False,4.7,False,65.6,Gold,Entry-Point Category
1012,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,True,Next Day Air,True,True,32,Debit Card,Fortnightly,14,26.071428571428573,651.79,32,False,825,3,True,False,2.9,False,48.5,Silver,Retention Category
1013,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,True,Express,True,True,27,Credit Card,Annually,365,1.0,37.0,27,False,1036,3,True,False,3.8,False,28.0,Bronze,Entry-Point Category
1014,59,Male,Belt,Accessories,69,South Carolina,XL,Green,Summer,3.8,True,2-Day Shipping,True,True,31,Venmo,Bi-Weekly,14,26.071428571428573,1798.93,31,False,2208,3,True,False,3.8,False,67.9,Gold,Retention Category
1015,28,Male,Shoes,Footwear,97,Ohio,M,Violet,Summer,3.0,True,Standard,True,True,36,Debit Card,Fortnightly,14,26.071428571428573,2528.93,36,False,3589,3,True,False,3.0,False,70.5,Gold,Entry-Point Category
1016,68,Male,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,4.1,True,Standard,True,True,34,Cash,Weekly,7,52.142857142857146,1251.43,34,False,840,3,True,False,4.1,False,67.7,Gold,Retention Category
1017,20,Male,Belt,Accessories,30,Idaho,XL,Blue,Summer,3.4,True,Express,True,True,15,Bank Transfer,Every 3 Months,90,4.055555555555555,121.67,15,False,480,3,True,False,3.4,False,25.3,Bronze,Retention Category
1018,21,Male,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,True,Express,True,True,14,Credit Card,Annually,365,1.0,53.0,14,False,795,3,True,False,2.5,True,11.4,Bronze,Entry-Point Category
1019,50,Male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,True,Next Day Air,True,True,46,Cash,Weekly,7,52.142857142857146,3650.0,46,True,3290,3,True,False,4.9,False,94.0,Platinum,Entry-Point Category
1020,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,True,Standard,True,True,33,Venmo,Bi-Weekly,14,26.071428571428573,1981.43,33,False,2584,3,True,False,2.8,False,62.5,Gold,Entry-Point Category
1021,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,True,Express,True,True,41,Debit Card,Annually,365,1.0,95.0,41,True,3990,3,True,False,4.5,False,47.9,Silver,Retention Category
1022,55,Male,Coat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,True,2-Day Shipping,True,True,39,PayPal,Weekly,7,52.142857142857146,2659.29,39,True,2040,3,True,False,4.9,False,88.4,Platinum,Entry-Point Category
1023,61,Male,Handbag,Accessories,41,Nebraska,M,Lavender,Winter,4.9,True,Store Pickup,True,True,7,Cash,Annually,365,1.0,41.0,7,False,328,3,True,False,4.9,False,25.5,Bronze,Retention Category
1024,61,Male,Sunglasses,Accessories,71,Maine,S,Turquoise,Winter,3.5,True,Free Shipping,True,True,29,Bank Transfer,Every 3 Months,90,4.055555555555555,287.94,29,False,2130,3,True,False,3.5,False,42.0,Silver,Retention Category
1025,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,True,Free Shipping,True,True,18,Venmo,Quarterly,90,4.055555555555555,267.67,18,False,1254,3,True,False,3.5,False,34.3,Silver,Entry-Point Category
1026,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,True,Free Shipping,True,True,15,Credit Card,Annually,365,1.0,84.0,15,False,1344,3,True,False,4.9,False,33.9,Silver,Entry-Point Category
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,True,Express,True,True,39,PayPal,Bi-Weekly,14,26.071428571428573,2476.79,39,True,3800,3,True,False,3.0,False,71.8,Gold,Retention Category
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,True,Next Day Air,True,True,11,Cash,Monthly,30,12.166666666666666,1095.0,11,False,1080,3,True,False,2.8,False,41.0,Silver,Retention Category
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,True,Standard,True,True,4,Cash,Fortnightly,14,26.071428571428573,938.57,4,False,180,3,True,False,3.7,False,42.0,Silver,Entry-Point Category
1030,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,True,2-Day Shipping,True,True,33,Venmo,Bi-Weekly,14,26.071428571428573,573.57,33,False,748,3,True,False,3.6,False,53.6,Silver,Retention Category
1031,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,True,Next Day Air,True,True,37,Debit Card,Quarterly,90,4.055555555555555,360.94,37,False,3382,3,True,False,3.3,False,48.9,Silver,Entry-Point Category
1032,22,Male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,True,Free Shipping,True,True,32,Cash,Quarterly,90,4.055555555555555,202.78,32,False,1650,3,True,False,3.4,False,39.2,Silver,Entry-Point Category
1033,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,True,Free Shipping,True,True,44,Credit Card,Quarterly,90,4.055555555555555,146.0,44,True,1620,3,True,False,4.0,False,48.7,Silver,Entry-Point Category
1034,19,Male,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,True,Free Shipping,True,True,41,Bank Transfer,Quarterly,90,4.055555555555555,210.89,41,True,2184,3,True,False,4.6,False,54.5,Silver,Entry-Point Category
1035,68,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,True,Next Day Air,True,True,44,Bank Transfer,Weekly,7,52.142857142857146,1512.14,44,True,1305,3,True,False,4.2,False,76.3,Gold,Entry-Point Category
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,True,Express,True,True,32,Venmo,Annually,365,1.0,89.0,32,False,2937,3,True,False,2.8,False,27.9,Bronze,Entry-Point Category
1037,68,Male,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,True,2-Day Shipping,True,True,13,Bank Transfer,Monthly,30,12.166666666666666,571.83,13,False,658,3,True,False,3.7,False,41.9,Silver,Retention Category
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,True,Standard,True,True,48,Debit Card,Quarterly,90,4.055555555555555,101.39,48,True,1225,3,True,False,3.4,False,44.1,Silver,Retention Category
1039,41,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3.0,True,Express,True,True,3,Bank Transfer,Weekly,7,52.142857142857146,3858.57,3,False,296,3,True,False,3.0,False,53.3,Silver,Entry-Point Category
1040,29,Male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,True,Standard,True,True,39,Venmo,Monthly,30,12.166666666666666,559.67,39,True,1840,3,True,False,4.8,False,66.4,Gold,Retention Category
1041,68,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4.0,True,Next Day Air,True,True,7,Cash,Fortnightly,14,26.071428571428573,573.57,7,False,176,3,True,False,4.0,False,41.3,Silver,Entry-Point Category
